date,county,confirmed_hosp,suspected_hosp,total_hosp,population,total_doses,cumulative_fully_vaccinated,pct_fully_vaccinated
2020-04-06,Amador,0,0,0,40532,NA,NA,NA
2020-04-06,Butte,1,15,16,210135,NA,NA,NA
2020-04-06,Calaveras,0,0,0,45346,NA,NA,NA
2020-04-06,Colusa,0,0,0,21858,NA,NA,NA
2020-04-06,Contra Costa,30,28,58,1165986,NA,NA,NA
2020-04-06,Del Norte,0,3,3,27601,NA,NA,NA
2020-04-06,El Dorado,16,1,17,191220,NA,NA,NA
2020-04-06,Fresno,18,81,99,1009503,NA,NA,NA
2020-04-06,Glenn,0,0,0,28896,NA,NA,NA
2020-04-06,Humboldt,3,12,15,136261,NA,NA,NA
2020-04-06,Imperial,9,14,23,179595,NA,NA,NA
2020-04-06,Inyo,9,114,123,19001,NA,NA,NA
2020-04-06,Kern,24,36,60,905828,NA,NA,NA
2020-04-06,Kings,3,3,6,152790,NA,NA,NA
2020-04-06,Lake,0,8,8,68195,NA,NA,NA
2020-04-06,Lassen,0,0,0,32317,NA,NA,NA
2020-04-06,Los Angeles,1166,1070,2236,9992236,NA,NA,NA
2020-04-06,Madera,0,2,2,156343,NA,NA,NA
2020-04-06,Marin,8,8,16,261282,NA,NA,NA
2020-04-06,Mariposa,0,3,3,17118,NA,NA,NA
2020-04-06,Mendocino,0,2,2,91361,NA,NA,NA
2020-04-06,Merced,4,2,6,281814,NA,NA,NA
2020-04-06,Modoc,0,0,0,8663,NA,NA,NA
2020-04-06,Mono,20,2,22,13226,NA,NA,NA
2020-04-06,Monterey,16,15,31,438390,NA,NA,NA
2020-04-06,Napa,0,7,7,137485,NA,NA,NA
2020-04-06,Nevada,1,5,6,102249,NA,NA,NA
2020-04-06,Orange,145,171,316,3185516,NA,NA,NA
2020-04-06,Placer,20,12,32,405889,NA,NA,NA
2020-04-06,Plumas,0,0,0,19749,NA,NA,NA
2020-04-06,Riverside,129,193,322,2422847,NA,NA,NA
2020-04-06,Sacramento,77,78,155,1586465,NA,NA,NA
2020-04-06,San Benito,3,3,6,64521,NA,NA,NA
2020-04-06,San Bernardino,148,185,333,2183239,NA,NA,NA
2020-04-06,San Diego,187,224,411,3296045,NA,NA,NA
2020-04-06,San Francisco,80,71,151,870393,NA,NA,NA
2020-04-06,San Joaquin,31,32,63,780558,NA,NA,NA
2020-04-06,San Luis Obispo,2,3,5,281879,NA,NA,NA
2020-04-06,San Mateo,68,20,88,762511,NA,NA,NA
2020-04-06,Santa Barbara,34,26,60,448244,NA,NA,NA
2020-04-06,Santa Clara,181,49,230,1931026,NA,NA,NA
2020-04-06,Santa Cruz,5,9,14,270462,NA,NA,NA
2020-04-06,Shasta,6,3,9,181984,NA,NA,NA
2020-04-06,Siskiyou,0,0,0,43991,NA,NA,NA
2020-04-06,Solano,15,21,36,452698,NA,NA,NA
2020-04-06,Sonoma,6,18,24,488281,NA,NA,NA
2020-04-06,Stanislaus,28,28,56,553217,NA,NA,NA
2020-04-06,Sutter,0,0,0,99464,NA,NA,NA
2020-04-06,Tehama,0,0,0,65682,NA,NA,NA
2020-04-06,Trinity,0,0,0,16089,NA,NA,NA
2020-04-06,Tulare,12,24,36,473891,NA,NA,NA
2020-04-06,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-06,Ventura,22,106,128,843310,NA,NA,NA
2020-04-06,Yolo,4,0,4,216291,NA,NA,NA
2020-04-06,Yuba,1,19,20,81994,NA,NA,NA
2020-04-07,Alameda,76,84,160,1680380,NA,NA,NA
2020-04-07,Amador,0,0,0,40532,NA,NA,NA
2020-04-07,Butte,1,14,15,210135,NA,NA,NA
2020-04-07,Calaveras,0,1,1,45346,NA,NA,NA
2020-04-07,Colusa,0,0,0,21858,NA,NA,NA
2020-04-07,Contra Costa,31,38,69,1165986,NA,NA,NA
2020-04-07,Del Norte,0,3,3,27601,NA,NA,NA
2020-04-07,El Dorado,16,2,18,191220,NA,NA,NA
2020-04-07,Fresno,20,82,102,1009503,NA,NA,NA
2020-04-07,Glenn,0,0,0,28896,NA,NA,NA
2020-04-07,Humboldt,2,7,9,136261,NA,NA,NA
2020-04-07,Imperial,9,14,23,179595,NA,NA,NA
2020-04-07,Inyo,9,121,130,19001,NA,NA,NA
2020-04-07,Kern,28,91,119,905828,NA,NA,NA
2020-04-07,Kings,3,4,7,152790,NA,NA,NA
2020-04-07,Lake,0,0,0,68195,NA,NA,NA
2020-04-07,Lassen,0,1,1,32317,NA,NA,NA
2020-04-07,Los Angeles,1251,1350,2601,9992236,NA,NA,NA
2020-04-07,Madera,0,3,3,156343,NA,NA,NA
2020-04-07,Marin,6,5,11,261282,NA,NA,NA
2020-04-07,Mariposa,0,3,3,17118,NA,NA,NA
2020-04-07,Mendocino,0,2,2,91361,NA,NA,NA
2020-04-07,Merced,3,3,6,281814,NA,NA,NA
2020-04-07,Modoc,0,1,1,8663,NA,NA,NA
2020-04-07,Mono,20,2,22,13226,NA,NA,NA
2020-04-07,Monterey,18,25,43,438390,NA,NA,NA
2020-04-07,Napa,0,5,5,137485,NA,NA,NA
2020-04-07,Nevada,1,4,5,102249,NA,NA,NA
2020-04-07,Orange,143,144,287,3185516,NA,NA,NA
2020-04-07,Placer,19,18,37,405889,NA,NA,NA
2020-04-07,Plumas,0,1,1,19749,NA,NA,NA
2020-04-07,Riverside,129,207,336,2422847,NA,NA,NA
2020-04-07,Sacramento,74,91,165,1586465,NA,NA,NA
2020-04-07,San Benito,3,3,6,64521,NA,NA,NA
2020-04-07,San Bernardino,146,178,324,2183239,NA,NA,NA
2020-04-07,San Diego,203,124,327,3296045,NA,NA,NA
2020-04-07,San Francisco,88,116,204,870393,NA,NA,NA
2020-04-07,San Joaquin,31,33,64,780558,NA,NA,NA
2020-04-07,San Luis Obispo,2,5,7,281879,NA,NA,NA
2020-04-07,San Mateo,63,13,76,762511,NA,NA,NA
2020-04-07,Santa Barbara,41,8,49,448244,NA,NA,NA
2020-04-07,Santa Clara,187,47,234,1931026,NA,NA,NA
2020-04-07,Santa Cruz,4,4,8,270462,NA,NA,NA
2020-04-07,Shasta,5,8,13,181984,NA,NA,NA
2020-04-07,Siskiyou,0,1,1,43991,NA,NA,NA
2020-04-07,Solano,14,24,38,452698,NA,NA,NA
2020-04-07,Sonoma,6,28,34,488281,NA,NA,NA
2020-04-07,Stanislaus,28,40,68,553217,NA,NA,NA
2020-04-07,Sutter,0,0,0,99464,NA,NA,NA
2020-04-07,Tehama,0,1,1,65682,NA,NA,NA
2020-04-07,Trinity,0,0,0,16089,NA,NA,NA
2020-04-07,Tulare,8,23,31,473891,NA,NA,NA
2020-04-07,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-07,Ventura,22,68,90,843310,NA,NA,NA
2020-04-07,Yolo,2,3,5,216291,NA,NA,NA
2020-04-07,Yuba,2,25,27,81994,NA,NA,NA
2020-04-08,Alameda,84,69,153,1680380,NA,NA,NA
2020-04-08,Amador,0,0,0,40532,NA,NA,NA
2020-04-08,Butte,1,15,16,210135,NA,NA,NA
2020-04-08,Calaveras,0,2,2,45346,NA,NA,NA
2020-04-08,Colusa,0,0,0,21858,NA,NA,NA
2020-04-08,Contra Costa,35,50,85,1165986,NA,NA,NA
2020-04-08,Del Norte,0,2,2,27601,NA,NA,NA
2020-04-08,El Dorado,16,3,19,191220,NA,NA,NA
2020-04-08,Fresno,22,63,85,1009503,NA,NA,NA
2020-04-08,Glenn,0,0,0,28896,NA,NA,NA
2020-04-08,Humboldt,2,3,5,136261,NA,NA,NA
2020-04-08,Imperial,16,7,23,179595,NA,NA,NA
2020-04-08,Inyo,9,128,137,19001,NA,NA,NA
2020-04-08,Kern,31,57,88,905828,NA,NA,NA
2020-04-08,Kings,2,8,10,152790,NA,NA,NA
2020-04-08,Lake,0,0,0,68195,NA,NA,NA
2020-04-08,Lassen,0,1,1,32317,NA,NA,NA
2020-04-08,Los Angeles,1331,1077,2408,9992236,NA,NA,NA
2020-04-08,Madera,0,6,6,156343,NA,NA,NA
2020-04-08,Marin,5,3,8,261282,NA,NA,NA
2020-04-08,Mariposa,0,0,0,17118,NA,NA,NA
2020-04-08,Mendocino,0,0,0,91361,NA,NA,NA
2020-04-08,Merced,1,1,2,281814,NA,NA,NA
2020-04-08,Modoc,0,0,0,8663,NA,NA,NA
2020-04-08,Mono,19,8,27,13226,NA,NA,NA
2020-04-08,Monterey,18,24,42,438390,NA,NA,NA
2020-04-08,Napa,0,7,7,137485,NA,NA,NA
2020-04-08,Nevada,2,7,9,102249,NA,NA,NA
2020-04-08,Orange,153,181,334,3185516,NA,NA,NA
2020-04-08,Placer,18,15,33,405889,NA,NA,NA
2020-04-08,Plumas,0,1,1,19749,NA,NA,NA
2020-04-08,Riverside,149,145,294,2422847,NA,NA,NA
2020-04-08,Sacramento,76,81,157,1586465,NA,NA,NA
2020-04-08,San Benito,2,0,2,64521,NA,NA,NA
2020-04-08,San Bernardino,132,301,433,2183239,NA,NA,NA
2020-04-08,San Diego,225,103,328,3296045,NA,NA,NA
2020-04-08,San Francisco,90,116,206,870393,NA,NA,NA
2020-04-08,San Joaquin,32,19,51,780558,NA,NA,NA
2020-04-08,San Luis Obispo,2,13,15,281879,NA,NA,NA
2020-04-08,San Mateo,66,20,86,762511,NA,NA,NA
2020-04-08,Santa Barbara,42,18,60,448244,NA,NA,NA
2020-04-08,Santa Clara,156,34,190,1931026,NA,NA,NA
2020-04-08,Santa Cruz,4,9,13,270462,NA,NA,NA
2020-04-08,Shasta,4,5,9,181984,NA,NA,NA
2020-04-08,Siskiyou,0,3,3,43991,NA,NA,NA
2020-04-08,Solano,15,19,34,452698,NA,NA,NA
2020-04-08,Sonoma,6,22,28,488281,NA,NA,NA
2020-04-08,Stanislaus,30,35,65,553217,NA,NA,NA
2020-04-08,Sutter,0,0,0,99464,NA,NA,NA
2020-04-08,Tehama,0,2,2,65682,NA,NA,NA
2020-04-08,Trinity,0,0,0,16089,NA,NA,NA
2020-04-08,Tulare,7,16,23,473891,NA,NA,NA
2020-04-08,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-08,Ventura,18,73,91,843310,NA,NA,NA
2020-04-08,Yolo,2,7,9,216291,NA,NA,NA
2020-04-08,Yuba,2,24,26,81994,NA,NA,NA
2020-04-09,Alameda,80,76,156,1680380,NA,NA,NA
2020-04-09,Amador,0,0,0,40532,NA,NA,NA
2020-04-09,Butte,1,14,15,210135,NA,NA,NA
2020-04-09,Calaveras,0,0,0,45346,NA,NA,NA
2020-04-09,Colusa,0,0,0,21858,NA,NA,NA
2020-04-09,Contra Costa,37,64,101,1165986,NA,NA,NA
2020-04-09,Del Norte,0,2,2,27601,NA,NA,NA
2020-04-09,El Dorado,17,3,20,191220,NA,NA,NA
2020-04-09,Fresno,25,41,66,1009503,NA,NA,NA
2020-04-09,Glenn,0,0,0,28896,NA,NA,NA
2020-04-09,Humboldt,2,6,8,136261,NA,NA,NA
2020-04-09,Imperial,14,10,24,179595,NA,NA,NA
2020-04-09,Inyo,9,135,144,19001,NA,NA,NA
2020-04-09,Kern,27,35,62,905828,NA,NA,NA
2020-04-09,Kings,6,6,12,152790,NA,NA,NA
2020-04-09,Lake,0,0,0,68195,NA,NA,NA
2020-04-09,Lassen,0,2,2,32317,NA,NA,NA
2020-04-09,Los Angeles,1368,758,2126,9992236,NA,NA,NA
2020-04-09,Madera,0,3,3,156343,NA,NA,NA
2020-04-09,Marin,5,7,12,261282,NA,NA,NA
2020-04-09,Mariposa,0,0,0,17118,NA,NA,NA
2020-04-09,Mendocino,0,0,0,91361,NA,NA,NA
2020-04-09,Merced,1,7,8,281814,NA,NA,NA
2020-04-09,Modoc,0,0,0,8663,NA,NA,NA
2020-04-09,Mono,18,15,33,13226,NA,NA,NA
2020-04-09,Monterey,17,26,43,438390,NA,NA,NA
2020-04-09,Napa,0,7,7,137485,NA,NA,NA
2020-04-09,Nevada,2,4,6,102249,NA,NA,NA
2020-04-09,Orange,146,117,263,3185516,NA,NA,NA
2020-04-09,Placer,18,12,30,405889,NA,NA,NA
2020-04-09,Plumas,0,1,1,19749,NA,NA,NA
2020-04-09,Riverside,201,159,360,2422847,NA,NA,NA
2020-04-09,Sacramento,74,60,134,1586465,NA,NA,NA
2020-04-09,San Benito,2,1,3,64521,NA,NA,NA
2020-04-09,San Bernardino,136,269,405,2183239,NA,NA,NA
2020-04-09,San Diego,227,124,351,3296045,NA,NA,NA
2020-04-09,San Francisco,88,64,152,870393,NA,NA,NA
2020-04-09,San Joaquin,29,18,47,780558,NA,NA,NA
2020-04-09,San Luis Obispo,2,10,12,281879,NA,NA,NA
2020-04-09,San Mateo,58,14,72,762511,NA,NA,NA
2020-04-09,Santa Barbara,40,18,58,448244,NA,NA,NA
2020-04-09,Santa Clara,158,65,223,1931026,NA,NA,NA
2020-04-09,Santa Cruz,4,14,18,270462,NA,NA,NA
2020-04-09,Shasta,5,7,12,181984,NA,NA,NA
2020-04-09,Siskiyou,0,2,2,43991,NA,NA,NA
2020-04-09,Solano,14,9,23,452698,NA,NA,NA
2020-04-09,Sonoma,5,21,26,488281,NA,NA,NA
2020-04-09,Stanislaus,28,30,58,553217,NA,NA,NA
2020-04-09,Sutter,0,0,0,99464,NA,NA,NA
2020-04-09,Tehama,0,1,1,65682,NA,NA,NA
2020-04-09,Trinity,0,0,0,16089,NA,NA,NA
2020-04-09,Tulare,10,11,21,473891,NA,NA,NA
2020-04-09,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-09,Ventura,18,69,87,843310,NA,NA,NA
2020-04-09,Yolo,2,4,6,216291,NA,NA,NA
2020-04-09,Yuba,3,18,21,81994,NA,NA,NA
2020-04-10,Alameda,93,71,164,1680380,NA,NA,NA
2020-04-10,Amador,0,0,0,40532,NA,NA,NA
2020-04-10,Butte,1,15,16,210135,NA,NA,NA
2020-04-10,Calaveras,0,0,0,45346,NA,NA,NA
2020-04-10,Colusa,0,0,0,21858,NA,NA,NA
2020-04-10,Contra Costa,42,30,72,1165986,NA,NA,NA
2020-04-10,Del Norte,0,3,3,27601,NA,NA,NA
2020-04-10,El Dorado,17,1,18,191220,NA,NA,NA
2020-04-10,Fresno,27,41,68,1009503,NA,NA,NA
2020-04-10,Glenn,0,0,0,28896,NA,NA,NA
2020-04-10,Humboldt,2,10,12,136261,NA,NA,NA
2020-04-10,Imperial,14,12,26,179595,NA,NA,NA
2020-04-10,Inyo,9,135,144,19001,NA,NA,NA
2020-04-10,Kern,33,38,71,905828,NA,NA,NA
2020-04-10,Kings,8,0,8,152790,NA,NA,NA
2020-04-10,Lake,0,1,1,68195,NA,NA,NA
2020-04-10,Lassen,0,2,2,32317,NA,NA,NA
2020-04-10,Los Angeles,1299,754,2053,9992236,NA,NA,NA
2020-04-10,Madera,0,5,5,156343,NA,NA,NA
2020-04-10,Marin,6,26,32,261282,NA,NA,NA
2020-04-10,Mariposa,0,0,0,17118,NA,NA,NA
2020-04-10,Mendocino,0,1,1,91361,NA,NA,NA
2020-04-10,Merced,0,2,2,281814,NA,NA,NA
2020-04-10,Modoc,0,0,0,8663,NA,NA,NA
2020-04-10,Mono,0,3,3,13226,NA,NA,NA
2020-04-10,Monterey,18,21,39,438390,NA,NA,NA
2020-04-10,Napa,0,7,7,137485,NA,NA,NA
2020-04-10,Nevada,3,3,6,102249,NA,NA,NA
2020-04-10,Orange,139,129,268,3185516,NA,NA,NA
2020-04-10,Placer,16,11,27,405889,NA,NA,NA
2020-04-10,Plumas,0,0,0,19749,NA,NA,NA
2020-04-10,Riverside,206,141,347,2422847,NA,NA,NA
2020-04-10,Sacramento,70,45,115,1586465,NA,NA,NA
2020-04-10,San Benito,2,1,3,64521,NA,NA,NA
2020-04-10,San Bernardino,156,295,451,2183239,NA,NA,NA
2020-04-10,San Diego,230,124,354,3296045,NA,NA,NA
2020-04-10,San Francisco,85,46,131,870393,NA,NA,NA
2020-04-10,San Joaquin,26,17,43,780558,NA,NA,NA
2020-04-10,San Luis Obispo,2,3,5,281879,NA,NA,NA
2020-04-10,San Mateo,56,12,68,762511,NA,NA,NA
2020-04-10,Santa Barbara,42,13,55,448244,NA,NA,NA
2020-04-10,Santa Clara,151,44,195,1931026,NA,NA,NA
2020-04-10,Santa Cruz,4,11,15,270462,NA,NA,NA
2020-04-10,Shasta,5,7,12,181984,NA,NA,NA
2020-04-10,Siskiyou,0,0,0,43991,NA,NA,NA
2020-04-10,Solano,18,9,27,452698,NA,NA,NA
2020-04-10,Sonoma,4,18,22,488281,NA,NA,NA
2020-04-10,Stanislaus,27,17,44,553217,NA,NA,NA
2020-04-10,Sutter,0,0,0,99464,NA,NA,NA
2020-04-10,Tehama,0,1,1,65682,NA,NA,NA
2020-04-10,Trinity,0,0,0,16089,NA,NA,NA
2020-04-10,Tulare,11,10,21,473891,NA,NA,NA
2020-04-10,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-10,Ventura,19,76,95,843310,NA,NA,NA
2020-04-10,Yolo,3,2,5,216291,NA,NA,NA
2020-04-10,Yuba,2,8,10,81994,NA,NA,NA
2020-04-11,Alameda,87,91,178,1680380,NA,NA,NA
2020-04-11,Amador,0,0,0,40532,NA,NA,NA
2020-04-11,Butte,2,4,6,210135,NA,NA,NA
2020-04-11,Calaveras,0,1,1,45346,NA,NA,NA
2020-04-11,Colusa,0,0,0,21858,NA,NA,NA
2020-04-11,Contra Costa,39,38,77,1165986,NA,NA,NA
2020-04-11,Del Norte,0,2,2,27601,NA,NA,NA
2020-04-11,El Dorado,17,2,19,191220,NA,NA,NA
2020-04-11,Fresno,28,63,91,1009503,NA,NA,NA
2020-04-11,Glenn,0,0,0,28896,NA,NA,NA
2020-04-11,Humboldt,2,5,7,136261,NA,NA,NA
2020-04-11,Imperial,14,11,25,179595,NA,NA,NA
2020-04-11,Inyo,10,140,150,19001,NA,NA,NA
2020-04-11,Kern,32,52,84,905828,NA,NA,NA
2020-04-11,Kings,10,0,10,152790,NA,NA,NA
2020-04-11,Lake,0,0,0,68195,NA,NA,NA
2020-04-11,Lassen,0,4,4,32317,NA,NA,NA
2020-04-11,Los Angeles,1362,905,2267,9992236,NA,NA,NA
2020-04-11,Madera,0,5,5,156343,NA,NA,NA
2020-04-11,Marin,2,27,29,261282,NA,NA,NA
2020-04-11,Mariposa,0,0,0,17118,NA,NA,NA
2020-04-11,Mendocino,0,1,1,91361,NA,NA,NA
2020-04-11,Merced,0,2,2,281814,NA,NA,NA
2020-04-11,Modoc,0,0,0,8663,NA,NA,NA
2020-04-11,Mono,0,3,3,13226,NA,NA,NA
2020-04-11,Monterey,18,17,35,438390,NA,NA,NA
2020-04-11,Napa,0,0,0,137485,NA,NA,NA
2020-04-11,Nevada,3,3,6,102249,NA,NA,NA
2020-04-11,Orange,144,109,253,3185516,NA,NA,NA
2020-04-11,Placer,20,19,39,405889,NA,NA,NA
2020-04-11,Plumas,0,0,0,19749,NA,NA,NA
2020-04-11,Riverside,232,127,359,2422847,NA,NA,NA
2020-04-11,Sacramento,67,46,113,1586465,NA,NA,NA
2020-04-11,San Benito,2,2,4,64521,NA,NA,NA
2020-04-11,San Bernardino,153,213,366,2183239,NA,NA,NA
2020-04-11,San Diego,239,118,357,3296045,NA,NA,NA
2020-04-11,San Francisco,82,51,133,870393,NA,NA,NA
2020-04-11,San Joaquin,23,14,37,780558,NA,NA,NA
2020-04-11,San Luis Obispo,2,10,12,281879,NA,NA,NA
2020-04-11,San Mateo,54,15,69,762511,NA,NA,NA
2020-04-11,Santa Barbara,40,16,56,448244,NA,NA,NA
2020-04-11,Santa Clara,146,61,207,1931026,NA,NA,NA
2020-04-11,Santa Cruz,4,14,18,270462,NA,NA,NA
2020-04-11,Shasta,5,3,8,181984,NA,NA,NA
2020-04-11,Siskiyou,0,0,0,43991,NA,NA,NA
2020-04-11,Solano,13,16,29,452698,NA,NA,NA
2020-04-11,Sonoma,3,19,22,488281,NA,NA,NA
2020-04-11,Stanislaus,23,19,42,553217,NA,NA,NA
2020-04-11,Sutter,0,0,0,99464,NA,NA,NA
2020-04-11,Tehama,0,0,0,65682,NA,NA,NA
2020-04-11,Trinity,0,0,0,16089,NA,NA,NA
2020-04-11,Tulare,12,3,15,473891,NA,NA,NA
2020-04-11,Tuolumne,0,2,2,55374,NA,NA,NA
2020-04-11,Ventura,22,58,80,843310,NA,NA,NA
2020-04-11,Yolo,3,4,7,216291,NA,NA,NA
2020-04-11,Yuba,2,2,4,81994,NA,NA,NA
2020-04-12,Alameda,91,101,192,1680380,NA,NA,NA
2020-04-12,Amador,0,0,0,40532,NA,NA,NA
2020-04-12,Butte,2,0,2,210135,NA,NA,NA
2020-04-12,Calaveras,0,2,2,45346,NA,NA,NA
2020-04-12,Colusa,0,0,0,21858,NA,NA,NA
2020-04-12,Contra Costa,46,32,78,1165986,NA,NA,NA
2020-04-12,Del Norte,0,2,2,27601,NA,NA,NA
2020-04-12,El Dorado,19,1,20,191220,NA,NA,NA
2020-04-12,Fresno,23,46,69,1009503,NA,NA,NA
2020-04-12,Glenn,0,0,0,28896,NA,NA,NA
2020-04-12,Humboldt,2,4,6,136261,NA,NA,NA
2020-04-12,Imperial,18,13,31,179595,NA,NA,NA
2020-04-12,Inyo,10,140,150,19001,NA,NA,NA
2020-04-12,Kern,31,28,59,905828,NA,NA,NA
2020-04-12,Kings,8,0,8,152790,NA,NA,NA
2020-04-12,Lake,0,0,0,68195,NA,NA,NA
2020-04-12,Lassen,0,4,4,32317,NA,NA,NA
2020-04-12,Los Angeles,1433,715,2148,9992236,NA,NA,NA
2020-04-12,Madera,0,5,5,156343,NA,NA,NA
2020-04-12,Marin,2,24,26,261282,NA,NA,NA
2020-04-12,Mariposa,0,0,0,17118,NA,NA,NA
2020-04-12,Mendocino,0,0,0,91361,NA,NA,NA
2020-04-12,Merced,0,3,3,281814,NA,NA,NA
2020-04-12,Modoc,0,0,0,8663,NA,NA,NA
2020-04-12,Mono,0,3,3,13226,NA,NA,NA
2020-04-12,Monterey,19,13,32,438390,NA,NA,NA
2020-04-12,Napa,0,0,0,137485,NA,NA,NA
2020-04-12,Nevada,3,1,4,102249,NA,NA,NA
2020-04-12,Orange,138,108,246,3185516,NA,NA,NA
2020-04-12,Placer,19,15,34,405889,NA,NA,NA
2020-04-12,Plumas,0,0,0,19749,NA,NA,NA
2020-04-12,Riverside,245,142,387,2422847,NA,NA,NA
2020-04-12,Sacramento,69,46,115,1586465,NA,NA,NA
2020-04-12,San Benito,0,0,0,64521,NA,NA,NA
2020-04-12,San Bernardino,157,172,329,2183239,NA,NA,NA
2020-04-12,San Diego,244,108,352,3296045,NA,NA,NA
2020-04-12,San Francisco,92,44,136,870393,NA,NA,NA
2020-04-12,San Joaquin,25,21,46,780558,NA,NA,NA
2020-04-12,San Luis Obispo,2,8,10,281879,NA,NA,NA
2020-04-12,San Mateo,46,31,77,762511,NA,NA,NA
2020-04-12,Santa Barbara,42,7,49,448244,NA,NA,NA
2020-04-12,Santa Clara,145,51,196,1931026,NA,NA,NA
2020-04-12,Santa Cruz,4,15,19,270462,NA,NA,NA
2020-04-12,Shasta,4,3,7,181984,NA,NA,NA
2020-04-12,Siskiyou,0,0,0,43991,NA,NA,NA
2020-04-12,Solano,13,19,32,452698,NA,NA,NA
2020-04-12,Sonoma,3,11,14,488281,NA,NA,NA
2020-04-12,Stanislaus,19,19,38,553217,NA,NA,NA
2020-04-12,Sutter,0,0,0,99464,NA,NA,NA
2020-04-12,Tehama,0,3,3,65682,NA,NA,NA
2020-04-12,Trinity,0,0,0,16089,NA,NA,NA
2020-04-12,Tulare,15,4,19,473891,NA,NA,NA
2020-04-12,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-12,Ventura,21,65,86,843310,NA,NA,NA
2020-04-12,Yolo,4,4,8,216291,NA,NA,NA
2020-04-12,Yuba,1,0,1,81994,NA,NA,NA
2020-04-13,Alameda,85,81,166,1680380,NA,NA,NA
2020-04-13,Amador,0,0,0,40532,NA,NA,NA
2020-04-13,Butte,1,8,9,210135,NA,NA,NA
2020-04-13,Calaveras,0,1,1,45346,NA,NA,NA
2020-04-13,Colusa,0,0,0,21858,NA,NA,NA
2020-04-13,Contra Costa,44,44,88,1165986,NA,NA,NA
2020-04-13,Del Norte,0,1,1,27601,NA,NA,NA
2020-04-13,El Dorado,19,1,20,191220,NA,NA,NA
2020-04-13,Fresno,22,57,79,1009503,NA,NA,NA
2020-04-13,Glenn,0,0,0,28896,NA,NA,NA
2020-04-13,Humboldt,2,8,10,136261,NA,NA,NA
2020-04-13,Imperial,19,8,27,179595,NA,NA,NA
2020-04-13,Inyo,10,150,160,19001,NA,NA,NA
2020-04-13,Kern,39,32,71,905828,NA,NA,NA
2020-04-13,Kings,0,1,1,152790,NA,NA,NA
2020-04-13,Lake,0,2,2,68195,NA,NA,NA
2020-04-13,Lassen,0,4,4,32317,NA,NA,NA
2020-04-13,Los Angeles,1501,793,2294,9992236,NA,NA,NA
2020-04-13,Madera,0,4,4,156343,NA,NA,NA
2020-04-13,Marin,2,20,22,261282,NA,NA,NA
2020-04-13,Mariposa,0,3,3,17118,NA,NA,NA
2020-04-13,Mendocino,7,1,8,91361,NA,NA,NA
2020-04-13,Merced,0,4,4,281814,NA,NA,NA
2020-04-13,Modoc,0,0,0,8663,NA,NA,NA
2020-04-13,Mono,0,1,1,13226,NA,NA,NA
2020-04-13,Monterey,22,19,41,438390,NA,NA,NA
2020-04-13,Napa,0,1,1,137485,NA,NA,NA
2020-04-13,Nevada,2,2,4,102249,NA,NA,NA
2020-04-13,Orange,149,81,230,3185516,NA,NA,NA
2020-04-13,Placer,18,9,27,405889,NA,NA,NA
2020-04-13,Plumas,0,1,1,19749,NA,NA,NA
2020-04-13,Riverside,247,122,369,2422847,NA,NA,NA
2020-04-13,Sacramento,73,36,109,1586465,NA,NA,NA
2020-04-13,San Benito,1,1,2,64521,NA,NA,NA
2020-04-13,San Bernardino,167,155,322,2183239,NA,NA,NA
2020-04-13,San Diego,243,107,350,3296045,NA,NA,NA
2020-04-13,San Francisco,89,48,137,870393,NA,NA,NA
2020-04-13,San Joaquin,26,16,42,780558,NA,NA,NA
2020-04-13,San Luis Obispo,2,5,7,281879,NA,NA,NA
2020-04-13,San Mateo,57,19,76,762511,NA,NA,NA
2020-04-13,Santa Barbara,42,7,49,448244,NA,NA,NA
2020-04-13,Santa Clara,151,66,217,1931026,NA,NA,NA
2020-04-13,Santa Cruz,4,8,12,270462,NA,NA,NA
2020-04-13,Shasta,3,0,3,181984,NA,NA,NA
2020-04-13,Siskiyou,0,2,2,43991,NA,NA,NA
2020-04-13,Solano,13,13,26,452698,NA,NA,NA
2020-04-13,Sonoma,3,14,17,488281,NA,NA,NA
2020-04-13,Stanislaus,21,22,43,553217,NA,NA,NA
2020-04-13,Sutter,0,0,0,99464,NA,NA,NA
2020-04-13,Tehama,0,0,0,65682,NA,NA,NA
2020-04-13,Trinity,0,0,0,16089,NA,NA,NA
2020-04-13,Tulare,14,3,17,473891,NA,NA,NA
2020-04-13,Tuolumne,0,0,0,55374,NA,NA,NA
2020-04-13,Ventura,21,56,77,843310,NA,NA,NA
2020-04-13,Yolo,4,0,4,216291,NA,NA,NA
2020-04-13,Yuba,1,2,3,81994,NA,NA,NA
2020-04-14,Alameda,92,106,198,1680380,NA,NA,NA
2020-04-14,Amador,0,0,0,40532,NA,NA,NA
2020-04-14,Butte,1,6,7,210135,NA,NA,NA
2020-04-14,Calaveras,0,1,1,45346,NA,NA,NA
2020-04-14,Colusa,0,0,0,21858,NA,NA,NA
2020-04-14,Contra Costa,37,51,88,1165986,NA,NA,NA
2020-04-14,Del Norte,0,5,5,27601,NA,NA,NA
2020-04-14,El Dorado,20,3,23,191220,NA,NA,NA
